,title,address,price,bedroom,bathroom,floor,parking,property_id,property_face,build_year,views,area_covered,road_access,build_up_area,posted,amenities
641,"SOLD OUT : House For Sale In Mid Baneshwor, Kathmandu","MId Baneshwor, Mid Baneshwor, Kathmandu","NPR. 3,50,00,000 Total price",0,0,N/A,0,BN5920,North,N/A,853,0-3-5-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
642,"SOLD OUT : House For Sale In Thapagaun, Kathmandu","Thapagaun, Thapagaun, Kathmandu","NPR. 4,90,00,000 Total price",0,0,N/A,0,BN5919,South,N/A,1.6K,0-4-2-0 Aana,12 Feet / Blacktopped,N/A Aana,3 years ago,[]
643,"SUNDARBASTI HOME : House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu","NPR. 2,15,00,000",5,5,3,1,BN5915,East,2076,1.4K,3.5 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
644,"House For Sale In Budhanilkantha, Kathmandu","Srijana Tole, Budhanilkantha, Kathmandu","NPR. 2,55,00,000",7,5,3,1,BN5913,East,2076,846,5 Aana,20 Feet / Gravelled,2600 Sq. Feet,3 years ago,"['Water Supply', 'Drainage', 'Garage']"
645,"SOLD OUT : House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu","NPR. 1,65,00,000 Total price",8,0,N/A,0,BN5907,North,N/A,1.2K,0-3-0-1 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
646,"SOLD OUT : House For Sale In Bhangal, Kathmandu","Sundara Basti, Bhangal, Kathmandu","NPR. 2,20,00,000 Total price",11,0,N/A,0,BN5905,West,N/A,1.5K,0-3-5-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
647,"SOLD OUT : House For Sale In Changunarayan, Bhaktapur","Thathali, Changunarayan, Bhaktapur","NPR. 1,05,00,000 Total price",0,0,N/A,0,BN5904,South,N/A,1.3K,4 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
648,"House For Sale In Banasthali, Kathmandu","Prakritik Chowk, Banasthali, Kathmandu","NPR. 3,95,00,000",5,6,3,5,BN5899,North,2074,13.5K,0-5-3-0 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Air Condition', 'Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Parking', 'Store Room']"
649,"Bungalow For Sale At Sitapaila, Sita Homes : House For Sale In Sitapaila, Kathmandu","25 Gha, Sitapaila, Kathmandu","NPR. 2,20,00,000",3,4,3,1,BN5895,East,2018,3.5K,3 Aana,14 Feet,1800 Aana,3 years ago,"['TV Cable', 'Drainage', 'Solar Water', 'Water Supply', 'Water Well']"
650,"SOLD OUT : House For Sale In Sukedhara, Kathmandu","Yatayat Office sukedhara, Sukedhara, Kathmandu","NPR. 4,70,00,000 Total price",18,6,N/A,6,BN5886,South,N/A,3.8K,6 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
651,"3.5 Storied House On Sale : House For Sale In Boudha, Kathmandu","Bhrikutichowk, Kathmandu Nepal, Boudha, Kathmandu","NPR. 2,25,00,000",0,4,N/A,4,BN5882,North,2009,2.3K,0-3-0-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['TV Cable', 'Water Supply', 'Water Well', 'Internet']"
652,"Residential : House For Sale In Kapan, Kathmandu","Payutar, Kapan, Kathmandu","NPR. 2,20,00,000 Onwards",6,5,3,1,BN5869,East,2016,1.2K,5 Aana,14 Feet / Gravelled,4 Aana,3 years ago,"['Balcony', 'TV Cable', 'Wifi', 'Internet', 'Water Well', 'Water Tank', 'Electricity Backup', 'Drainage', 'Garage']"
653,"House For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur","NPR. 1,70,00,000",3,2,2,3,BN5868,West,2019,865,0-4-0-0 Aana,13 Feet / Gravelled,127.18 Sq. Feet,3 years ago,['Water Supply']
654,"Budanilkantha Golfutar Home : House For Sale In Budhanilkantha, Kathmandu","Golfutar, Budhanilkantha, Kathmandu","NPR. 3,00,00,000",10,8,4,2,BN5866,South,2068,1.7K,4 Aana,30 Feet / Blacktopped,N/A Aana,3 years ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water']"
655,"SOLD OUT: New Modern And Beautiful House : House For Sale In Thaiba, Lalitpur","Wasa hiti, Thaiba, Lalitpur","NPR. 1,90,00,000",4,4,3,2,BN5865,East,2075,1.4K,0-4-0-1 Aana,13 Feet / Gravelled,2500 Aana,3 years ago,"['Lawn', 'Garage', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet']"
656,"SOLD OUT : House For Sale In Kavresthali, Kathmandu","Vadigoth, Kavresthali, Kathmandu","NPR. 70,00,000 Total price",0,0,N/A,0,BN5864,West,N/A,1.4K,3 Aana,10 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
657,"House Near Kist Hospital Imadole : House For Sale In Imadol, Lalitpur","timalshina chowk, Imadol, Lalitpur","NPR. 1,80,00,000",0,4,4,0,BN5863,South,2016,1.5K,11 Dhur,0 Feet,11 Dhur,3 years ago,"['Drainage', 'Water Well', 'Water Tank', 'Solar Water', 'TV Cable', 'Balcony', 'Modular Kitchen']"
658,"One Floor Home : House For Sale In Tarakeshwar, Kathmandu","Kavresthali, Tarakeshwar, Kathmandu","NPR. 1,20,00,000",1,1,1,1,BN5861,North West,2076,1.9K,0-2-2-3 Aana,10 Feet / Gravelled,0-2-2-3 Aana,3 years ago,"['Garage', 'Fencing', 'Wifi', 'Water Supply', 'Water Tank', 'Internet', 'Parking']"
659,"SOLD OUT : House For Sale In Jorpati, Kathmandu","Shiva Chowk, Dashindhoka Jorpati, Jorpati, Kathmandu","NPR. 2,00,00,000 Total price",0,0,N/A,0,BN5853,South,N/A,1.4K,4 Aana,15 Feet,N/A Aana,3 years ago,[]
660,"SOLD OUT : House For Sale In Tikathali, Lalitpur","Tikathali-1, Tikathali, Lalitpur","NPR. 1,70,00,000 Total price",8,3,N/A,0,BN5851,South,N/A,1.8K,0-3-0-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
661,"SOLD OUT : House For Sale In Tarkeshwor, Kathmandu","lolang hariyali basti, Tarkeshwor, Kathmandu","NPR. 1,70,00,000 Total price",0,0,N/A,0,BN5850,East,N/A,699,0-3-0-0 Aana,10 Feet / Gravelled,N/A Aana,3 years ago,[]
662,"SOLD OUT : House For Sale In Tarkeshwor, Kathmandu","Lolang, Tarkeshwor, Kathmandu","NPR. 85,00,000 Total price",4,0,N/A,0,BN5849,South,N/A,900,2.5 Aana,10 Feet,N/A Aana,3 years ago,[]
663,"SOLD OUT : House For Sale In Harisiddhi, Lalitpur","Harisiddhi, Harisiddhi, Lalitpur","NPR. 1,55,00,000 Total price",8,0,3,0,BN5847,North,N/A,1.1K,3 Aana,20 Feet / Gravelled,N/A Aana,3 years ago,[]
664,"SAMAKHUSI HOME : House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu","NPR. 4,40,00,000",5,6,3,1,BN5838,East,2076,1.2K,4 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Water Tank', 'Water Supply', 'Solar Water', 'Drainage', 'Wifi', 'TV Cable']"
665,"BUDHANILKANTHA 20 ANA VILLA : House For Sale In Budhanilkantha, Kathmandu","Near by Deubaniwas, Budhanilkantha, Kathmandu","NPR. 10,00,00,000",6,6,3,10,BN5837,North West,2071,2.2K,20 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Fencing', 'Garden', 'Air Condition', 'Garage', 'Microwave', 'Modular Kitchen', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well']"
666,"BUDANILKANTHA VILLA : House For Sale In Budhanilkantha, Kathmandu","Near by Deubaniwas, Budhanilkantha, Kathmandu","NPR. 9,60,00,000",5,7,3,0,BN5836,South East,2074,1.4K,18 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Garden', 'Air Condition', 'Garage', 'Deck', 'Fencing', 'Lawn', 'Balcony', 'Microwave', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Washing Machine', 'Water Well', 'Water Tank']"
667,"Swayambhu Buddhachok 4 Floors Home : House For Sale In Swayambhu, Kathmandu","Swayambhu, Swayambhu, Kathmandu","NPR. 4,10,00,000",17,10,N/A,2,BN5835,East,N/A,1.4K,8.1 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Wifi', 'Washing Machine', 'Water Tank', 'Drainage', 'Water Supply', 'Solar Water']"
668,"BHANGAL HEIGHT NEW HOME : House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu","NPR. 2,85,00,000",6,6,3,2,BN5834,East,2076,1.4K,4.5 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Water Tank', 'Solar Water', 'Water Supply', 'Drainage', 'Wifi']"
669,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Birendra Chowk, Kadaghari, Kathmandu","NPR. 2,25,00,000 Total price",0,0,N/A,0,BN5833,North,N/A,932,4 Aana,16 Feet / Blacktopped,N/A Aana,3 years ago,[]
670,"Sold Out: House Individual : House For Sale In Samakhusi, Kathmandu","Near Ranibari, Samakhusi, Kathmandu","NPR. 3,00,00,000",11,0,4,2,BN5832,North,2001,750,5 ana Aana,13 Feet / Blacktopped,4ana Aana,3 years ago,"['Lawn', 'Garage', 'Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']"
671,"Modern Bungalow : House For Sale In Maharajgunj, Kathmandu","Maharajgunj, Maharajgunj, Kathmandu","NPR. 6,50,00,000 Onwards",5,6,3,3,BN5828,East,2076,4.7K,6.5 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'CCTV']"
672,"SOLD OUT : PRIVATE HOME URGENTLY SELLING : House For Sale In Basbari, Kathmandu","Basnsbari Road, Basbari, Kathmandu","NPR. 11,50,00,000",4,4,3,4,BN5824,North East,2009,1.7K,18 Aana,13 Feet / Paved,12 Aana,3 years ago,"['Lawn', 'Garage', 'Air Condition', 'Balcony', 'Deck', 'Garden', 'Microwave', 'Modular Kitchen', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'CCTV', 'Electricity Backup', 'Internet', 'Security Staff']"
673,"SOLD OUT : House For Sale In Dhapasi, Kathmandu","Bhagawati Temple, Dhapasi, Kathmandu","NPR. 3,50,00,000 Total price",6,4,3,8,BN5813,West,N/A,921,0-6-2-0 Aana,32 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Well', 'Intercom', 'Internet', 'Parking']"
674,"SOLD OUT : House For Sale In Duwakot, Bhaktapur","Duwakot, Duwakot, Bhaktapur","NPR. 75,00,000 Total price",0,0,N/A,0,BN5810,South,N/A,2.1K,0-3-0-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
675,"SOLD OUT : House For Sale In Naikap, Kathmandu","Purano Naikap, Naikap, Kathmandu","NPR. 95,00,000 Total price",0,0,N/A,0,BN5809,East,N/A,1.9K,0-2-3-0 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
676,"House For Sale In Bhangal, Kathmandu","Bhangal, Bhangal, Kathmandu","NPR. 2,00,00,000 Total price",0,0,N/A,0,BN5808,South East,N/A,846,0-3-1-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
677,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 1,80,00,000",0,0,N/A,0,BN5807,South,N/A,871,3 Aana,16 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
678,"SOLD OUT : House For Sale In Lekhnath, Pokhara","Pokhara Gumba Fade, Lekhnath, Pokhara","NPR. 1,20,00,000 Total price",0,0,N/A,0,BN5806,South,N/A,586,17*45 Haat,30 Feet / Gravelled,N/A Haat,3 years ago,[]
679,"House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu","NPR. 3,50,00,000",0,0,N/A,0,BN5804,North,N/A,703,7 Aana,15 Feet / Gravelled,N/A Sq. Feet,3 years ago,[]
680,"House At Shankhamul For Sale : House For Sale In Patan, Lalitpur","Shankhamul, Patan, Lalitpur","NPR. 1,76,00,000 Onwards",2,2,N/A,1,BN5795,North,N/A,2.2K,0-2-3-1 Aana,13 Feet,962 Aana,3 years ago,"['Garage', 'Balcony', 'Fencing', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well']"
681,"SOLD OUT : House For Sale In Kapan, Kathmandu","Ram Mandir, Kapan, Kathmandu","NPR. 1,85,00,000 Total price",0,0,N/A,0,BN5790,North,N/A,869,0-3-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
682,"SOLD OUT : House For Sale In Bhaisepati, Lalitpur","Wai-Wai Noodles Factory, Bhaisepati, Lalitpur","NPR. 2,50,00,000 Total price",0,0,3,0,BN5789,South East,N/A,5.1K,0-5-2-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Parking']"
683,"House For Sale : House For Sale In Thankot, Kathmandu","Manakamana colony, Thankot, Kathmandu","NPR. 3,30,00,000",5,4,4,1,BN5788,East,2068,1.5K,5 Aana,12 Feet / Blacktopped,5 Aana,3 years ago,"['Balcony', 'Water Supply', 'Water Tank', 'Store Room']"
684,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi Kharibot, Samakhusi, Kathmandu","NPR. 2,25,00,000 Total price",9,4,3,3,BN5785,South,N/A,9.7K,3 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Tank', 'Parking']"
685,"SOLD OUT : House For Sale In Samakhusi, Kathmandu","Samakhusi kharibot, Samakhusi, Kathmandu","NPR. 2,75,00,000 Total price",6,3,3,3,BN5784,West,N/A,10.8K,4 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Parking']"
686,"House Sell On Imadol : House For Sale In Imadol, Lalitpur","Cozy home, Imadol, Lalitpur","NPR. 2,49,00,000 Onwards",6,3,3,1,BN5783,South East,N/A,1.1K,4 Aana,13 Feet,3 Aana,3 years ago,"['Garage', 'Balcony', 'Wifi', 'Solar Water', 'Water Tank', 'Water Well']"
687,"House For Sale In Naikap, Kathmandu","Naikap, Naikap, Kathmandu","NPR. 1,85,00,000",8,0,N/A,0,BN5782,West,N/A,8.7K,0-3-2-0 Aana,12 Feet,N/A Aana,3 years ago,[]
688,"House For Sale In Kirtipur, Kathmandu","Tyanglaphat, Kirtipur, Kathmandu","NPR. 3,30,00,000",12,0,N/A,0,BN5781,North,N/A,4.9K,0-5-5-0 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
689,"House For Sale In Swayambhu, Kathmandu","Sano Bharyang, Swayambhu, Kathmandu","NPR. 2,30,00,000",10,0,3,0,BN5780,South,N/A,7.2K,4 Aana,12 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Internet', 'Parking']"
690,"House For Sale In Balambu, Kathmandu","Balambu Hariyali, Balambu, Kathmandu","NPR. 1,55,00,000",7,0,N/A,0,BN5779,South,N/A,3.6K,3 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
691,"SOLD OUT : House For Sale In Madhyapur Thimi, Bhaktapur","Nikoshera, Madhyapur Thimi, Bhaktapur","NPR. 85,00,000 Total price",0,0,N/A,0,BN5778,East,N/A,1.3K,0-2-2-2 Aana,8 Meter / Soil Stabilized,N/A Aana,3 years ago,[]
692,"SOLD OUT : House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi Temple, Dhumbarahi, Kathmandu","NPR. 1,90,00,000 Total price",0,0,N/A,0,BN5774,East,N/A,1.3K,0-2-3-0 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
693,"SOLD OUT : House For Sale In Basundhara, Kathmandu","Basundhara - Wedding Hall, Basundhara, Kathmandu","NPR. 2,98,00,000 Total price",0,0,N/A,0,BN5773,West,N/A,1.8K,0-5-2-0 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,[]
694,"SOLD OUT : House For Sale In Budhanilkantha, Kathmandu","Bhangal, Budhanilkantha, Kathmandu","NPR. 2,62,00,000 Total price",13,0,N/A,0,BN5768,West,N/A,679,0-5-5-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
695,"SOLD OUT : House For Sale In Tathali, Kathmandu","Tathali, Tathali, Kathmandu","NPR. 46,00,000 Per Aana",0,0,1,0,BN5767,North,N/A,1.3K,3 Aana,13 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
696,"House For Sale : House For Sale In Nakkhu, Lalitpur","Naakhu, Nakkhu, Lalitpur","NPR. 2,65,00,000",4,4,3,1,BN5765,South West,2075,824,0-4-0-0 Sq. Feet,16 Feet / Gravelled,752 Sq. Feet,3 years ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Water Well', 'Electricity Backup', 'Internet', 'Parking', 'Store Room']"
697,"Damak Houses(Phase II) : House For Sale In Damak, Jhapa","Dhaneswor, Damak, Jhapa","NPR. 55,00,000",0,0,N/A,0,BN5760,East,2019,1.8K,3 Kattha,1 Feet,N/A Kattha,3 years ago,"['Garage', 'Water Tank', 'Water Well']"
698,"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu","NPR. 4,20,00,000",11,0,N/A,0,BN5756,West,N/A,816,7 Aana,15 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
699,"SOLD OUT : House For Sale In Surkhet Bazar, Surkhet","Surkhet, Surkhet Bazar, Surkhet","NPR. 2,00,00,000 Total price",0,0,N/A,0,BN5753,North,N/A,3.1K,9*18 Haat,20 Feet / Blacktopped,N/A Sq. Feet,3 years ago,"['Balcony', 'TV Cable', 'Water Well', 'Parking']"
700,"SOLD OUT : House For Sale In Kapan, Kathmandu","Bhangal, Kapan, Kathmandu","NPR. 2,15,00,000 Total price",0,0,N/A,0,BN5747,North East,N/A,516,0-3-1-0 Aana,16 Feet / Blacktopped,N/A Sq. Feet,3 years ago,[]
701,"SOLD OUT : House In Sell In Jyotinagar : House For Sale In Budhanilkantha, Kathmandu","Jyoti Nagar, Budhanilkantha, Kathmandu","NPR. 2,55,00,000 Onwards",6,4,3,2,BN5746,East,N/A,791,4.5 Aana,13 Feet / Blacktopped,4 Aana,3 years ago,['Garden']
702,"SOLD OUT : House For Sale In Kapan, Kathmandu","Kharibot Chowk Bus Stop, Kapan, Kathmandu","NPR. 1,50,00,000 Total price",0,0,N/A,0,BN5745,East,2073,995,3 Aana,10 Feet / Blacktopped,N/A Aana,3 years ago,[]
703,"KAPURDHARA NEW HOME : House For Sale In Kapurdhara, Kathmandu","Kapurdhara, Kapurdhara, Kathmandu","NPR. 3,20,00,000",5,5,N/A,2,BN5744,East,N/A,2.6K,4 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['Modular Kitchen', 'Water Supply', 'Solar Water', 'TV Cable', 'Drainage', 'Balcony']"
704,"SOLD OUT : House For Sale In Bharatpur, Chitwan","Bharatpur lanku -trichok, Bharatpur, Chitwan","NPR. 50,00,000 Total price",0,0,N/A,0,BN5743,North,N/A,1.1K,6 Dhur,6 Meter / Gravelled,N/A Dhur,3 years ago,[]
705,"House For Sale In Pepsicola, Kathmandu","House no 22 Khare Chowk, Pepsicola, Kathmandu","NPR. 3,20,00,000",6,3,3,2,BN5740,South,2074,1.3K,0-4-1-0 Sq. Feet,30 Feet / Soil Stabilized,0-4-1-0 Sq. Feet,3 years ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Water Supply', 'Internet', 'Parking']"
706,"SOLD OUT : House For Sale In Dadikot, Bhaktapur","Dadhikot, Dadikot, Bhaktapur","NPR. 1,15,00,000 Total price",0,0,N/A,0,BN5738,North,N/A,1.5K,0-3-0-3 Aana,12 Feet / Gravelled,N/A Aana,3 years ago,[]
707,"SOLD OUT : House For Sale In Gothatar, Kathmandu","Mantar Chowk, Gothatar, Kathmandu","NPR. 1,40,00,000 Total price",8,0,3,0,BN5732,West,N/A,2.2K,0-2-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
708,"SOLD OUT : House For Sale In Bharatpur, Chitwan","Tri Chowk bharatpur, Bharatpur, Chitwan","NPR. 50,00,000 Total price",2,1,1,0,BN5730,South,N/A,745,6 Dhur,6 Meter / Blacktopped,N/A Dhur,3 years ago,[]
709,"SOLD OUT : House For Sale In Hattiban, Lalitpur","Little Angels School, Hattiban, Lalitpur","NPR. 4,95,00,000 Total price",0,0,N/A,0,BN5729,East,N/A,13.5K,9 Aana,16 Feet / Blacktopped,N/A Aana,3 years ago,[]
710,"SOLD OUT : House For Sale In Goldhunga, Kathmandu","Goldhunga, Goldhunga, Kathmandu","NPR. 2,50,00,000 Total price",0,0,N/A,0,BN5723,North,N/A,766,10 Sq. Feet,15 Feet,N/A Sq. Feet,3 years ago,[]
711,"SOLD OUT : House For Sale In Dhading, Dhading","Dhading Mankamana tol, Dhading, Dhading","NPR. 95,00,000 Total price",0,0,2,0,BN5722,North,N/A,550,5 Aana,15 Feet / Soil Stabilized,N/A Aana,3 years ago,[]
712,"House For Sale In Kadaghari, Kathmandu","HarHar Mahadev Chowk, Kadaghari, Kathmandu","NPR. 1,70,00,000 Onwards",5,2,3,1,BN5719,East,2076,1.5K,3 Aana,12 Feet / Blacktopped,N/A Aana,3 years ago,"['Garage', 'Fencing', 'Water Tank']"
713,"SOLD OUT : House For Sale In Imadol, Lalitpur","bhadrakali imadol, Imadol, Lalitpur","NPR. 1,00,00,000 Total price",2,2,1,1,BN5715,North East,N/A,4.4K,3 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,"['TV Cable', 'Drainage', 'Water Supply', 'Water Well', 'Internet', 'Parking']"
714,"House For Sale In Imadol, Lalitpur","Imadol, way to tikathali, Imadol, Lalitpur","NPR. 3,00,00,000 Onwards",9,5,4,3,BN5714,North West,2076,1.8K,0-3-2-0 Aana,33 Feet / Blacktopped,0-3-0-0 Aana,3 years ago,"['Garage', 'Balcony', 'Store Room', 'Parking', 'Water Well', 'Water Tank']"
715,"Sukedhara, Jyotinagar House For Sell : House For Sale In Budhanilkantha, Kathmandu","Sukedhara, Jyoti Nagar, Budhanilkantha, Kathmandu","NPR. 2,25,00,000 Onwards",0,3,3,2,BN5709,East,N/A,717,3.5 Aana,13 Feet / Paved,3 Aana,3 years ago,['Balcony']
716,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Hattidada Gothatar 9, Kadaghari, Kathmandu","NPR. 2,20,00,000 Total price",11,0,2,0,BN5699,West,N/A,1.2K,5 Aana,15 Feet / Gravelled,N/A Aana,3 years ago,[]
717,"SOLD OUT : House For Sale In Gothatar, Kathmandu","Gothatar, Gothatar, Kathmandu","NPR. 3,60,00,000 Total price",0,0,N/A,0,BN5698,South,N/A,790,0-6-3-0 Aana,20 Feet / Gravelled,N/A Aana,3 years ago,[]
718,"SOLD OUT : House For Sale In Kadaghari, Kathmandu","Gandhi Adarsha H. S. School/College, Kadaghari, Kathmandu","NPR. 1,32,00,000 Total price",7,0,2,0,BN5697,North,N/A,928,0-2-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
719,"SOLD OUT : House For Sale In Kapan, Kathmandu","Ramhity Pragati Chowk, Kapan, Kathmandu","NPR. 2,90,00,000 Total price",18,0,4,0,BN5696,North,N/A,731,0-4-1-0 Aana,32 Feet / Gravelled,N/A Aana,3 years ago,[]
720,"Sold Out: House For Sale : House For Sale In Tahachal, Kathmandu","Tahachal, Tahachal, Kathmandu","NPR. 2,70,00,000",3,4,N/A,1,BN5694,North,2018,1.8K,3.5 Aana,0 Feet,3 Aana,3 years ago,[]
721,"SOLD OUT : House For Sale In Sitapaila, Kathmandu","Padma colony, Sitapaila, Kathmandu","NPR. 2,05,00,000 Total price",0,0,N/A,0,BN5693,West,N/A,972,5 Aana,20 Feet / Blacktopped,N/A Aana,3 years ago,[]
722,"SOLD OUT : House For Sale In Balaju, Kathmandu","Balaju, Balaju, Kathmandu","NPR. 1,20,00,000 Total price",0,0,N/A,0,BN5692,West,N/A,1.6K,0-3-5-0 Aana,26 Feet / Blacktopped,N/A Aana,3 years ago,[]
723,"SOLD OUT : House For Sale In Basundhara, Kathmandu","HERALD INTERNATIONAL COLLEGE H.S.S., Basundhara, Kathmandu","NPR. 1,95,00,000 Total price",0,0,N/A,0,BN5689,North,N/A,1.1K,0-3-5-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
724,"SOLD OUT : House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur","NPR. 1,95,00,000 Total price",5,3,3,0,BN5688,North,2076,1.9K,0-3-2-0 Aana,13 Feet / Gravelled,N/A Aana,3 years ago,[]
725,"SOLD OUT : House For Sale In Kapan, Kathmandu","Jyoti Nagar Road, Kapan, Kathmandu","NPR. 2,65,00,000 Total price",11,5,3,0,BN5678,East,N/A,836,4 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
726,"SOLD OUT : House For Sale In Kapan, Kathmandu","Valley Public H.S. School, Kapan, Kathmandu","NPR. 2,55,00,000 Total price",11,0,3,0,BN5677,North,N/A,3.1K,0-4-0-0 Aana,13 Feet / Blacktopped,N/A Aana,3 years ago,[]
727,"SOLD OUT : House For Sale In Naikap, Kathmandu","Naikap Naya Bhanjyang, Naikap, Kathmandu","NPR. 2,95,00,000 Total price",5,2,3,1,BN5675,South,2067,2.7K,0-6-3-3 Aana,15 Feet / Blacktopped,N/A Aana,3 years ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']"
728,"SOLD OUT : House For Sale In Sukedhara Ektabasti : House For Sale In Budhanilkantha, Kathmandu","Sukedhara, Budhanilkantha, Kathmandu","NPR. 2,35,00,000 Onwards",0,3,3,2,BN5674,East,2018,1.2K,4.1 Aana,13 Feet / Blacktopped,3.5 Aana,3 years ago,['Balcony']
